ts,occ
427.8554515895972,3.0
427.914952962557,2.0
428.0279132416907,3.0
428.03845439010047,4.0
428.1009987383719,5.0
428.1508224262691,4.0
428.5582817455941,3.0
428.55996259750185,4.0
428.61663059498096,5.0
428.62276707855307,6.0
428.64595510091976,5.0
428.6622577239439,6.0
428.7068949754403,5.0
428.72589770282167,6.0
428.76378948125335,5.0
428.7697133661593,4.0
428.85012249466763,5.0
428.90154660783566,6.0
428.9693511671883,7.0
429.0222955921386,6.0
429.0270699050894,5.0
429.07068741158145,4.0
429.07893247619967,5.0
429.1111215251872,4.0
429.13569274524883,5.0
429.1541867550802,6.0
429.22855542810686,7.0
429.23359555994045,6.0
429.2375779126652,5.0
429.28468027235647,6.0
429.35144352711785,7.0
429.62557450426254,6.0
429.62557450426254,7.0
429.6841304020929,6.0
429.6841304020929,7.0
429.70949324287136,6.0
429.70949324287136,7.0
429.81384016875364,6.0
429.81384016875364,7.0
429.9690315328859,6.0
429.9690315328859,7.0
430.0887219402487,6.0
430.0887219402487,7.0
430.1623332432848,8.0
430.16981486543136,7.0
430.4844900704671,6.0
430.49822828576606,7.0
430.50069384226055,6.0
430.54497960661286,7.0
430.5493750133728,8.0
430.57017542725725,7.0
430.59856188959037,8.0
430.6149684045349,7.0
430.65141523980566,6.0
430.78408563632195,7.0
430.96384338842824,6.0
431.0158561590155,5.0
431.06439465629467,4.0
431.088267715434,3.0
431.09206320552147,4.0
431.1165494629151,5.0
431.29367715288095,4.0
431.3074194994187,5.0
431.3747563538823,4.0
431.55351937674044,3.0
431.57682473123276,2.0
431.6143526245517,3.0
431.6850964336255,2.0
431.8174068603543,1.0
432.04995867357627,2.0
432.38819033708205,1.0
432.51849072588885,2.0
432.7266239799362,3.0
432.7501419425767,2.0
432.78363486934325,3.0
432.8184015609436,2.0
433.06372504688255,3.0
433.25804824235985,4.0
433.3059673547082,5.0
433.37782509298904,4.0
433.37782509298904,5.0
433.38045882482237,4.0
433.38045882482237,5.0
433.4224372779939,4.0
433.4224372779939,5.0
433.5250068013398,4.0
433.5250068013398,5.0
433.57965679469885,4.0
433.68882846900806,5.0
433.7573677867734,4.0
433.86426637839105,3.0
434.0281337365582,2.0
434.0689866969118,3.0
434.11759669973526,4.0
434.188193379776,3.0
434.20182983177034,2.0
434.22442679446795,1.0
434.2624363162782,2.0
434.37222507816614,1.0
434.46334805089197,2.0
434.484913589321,1.0
434.87384124074777,2.0
434.9937556396006,3.0
435.03281685918034,2.0
435.2253610155391,3.0
435.2871199209456,4.0
435.292113590656,3.0
435.35970244354087,4.0
435.3982199893796,3.0
435.4482276986307,4.0
435.5032967236512,3.0
435.63214443080415,2.0
435.7173790359196,3.0
435.7267514256757,2.0
435.7622614780165,3.0
435.7747052235802,4.0
435.91365146554335,3.0
436.0262212081509,4.0
436.04320842252747,5.0
436.1341209730539,4.0
436.2099635582078,5.0
436.2418594784118,4.0
436.32485528429874,5.0
436.32863553903604,4.0
436.38686057513064,3.0
436.40050616183635,2.0
436.4325044838829,1.0
436.45594776204103,2.0
436.57607306926053,3.0
436.71093760759334,4.0
436.7893150053529,5.0
436.7924913431969,4.0
436.9177572358002,5.0
436.93101952781035,4.0
436.99072670435834,5.0
437.3447093380418,4.0
437.3447093380418,5.0
437.4020183633025,4.0
437.4020183633025,5.0
437.43109057202287,4.0
437.43109057202287,5.0
437.4808991784845,4.0
437.4808991784845,5.0
437.4862573007034,4.0
437.4862573007034,5.0
437.61114475637584,6.0
437.8539773134258,5.0
437.8539773134258,6.0
437.912803159746,5.0
437.91952631457104,4.0
437.95503166823335,5.0
437.9593639277453,6.0
438.0537544296484,5.0
438.0537544296484,6.0
438.17686681584536,5.0
