traveler_id,arrival_ts,got_passport_reviewer_ts,release_passport_reviewer_ts,got_prescreen_help_ts,release_prescreen_help_ts,got_xray_reviewer_ts,release_xray_reviewer_ts,got_bag_xray_reviewer_ts,release_bag_xray_reviewer_ts,got_add_xray_reviewer_ts,release_add_xray_reviewer_ts,got_add_bag_xray_reviewer_ts,release_add_bag_xray_reviewer_ts,last_screening_finish,exit_system_ts
14,1.4420884571977013,1.5261013461844377,2.619051542604869,2.619051542604869,4.548593045090463,4.548593045090463,4.610103995809906,4.548593045090463,5.020216660476394,,,,,5.020216660476394,5.594565571915233
22,2.127325498378932,2.619051542604869,3.3537239932948024,3.5573801387511135,3.8481637962274737,3.8481637962274737,4.019365107968891,3.8481637962274737,4.678398247045892,,,,,4.678398247045892,5.689143108342422
12,1.2583395482807433,1.2583395482807433,2.7659147453778092,2.7659147453778092,2.8160864579621263,2.8160864579621263,5.1182817134390275,2.8160864579621263,3.131467252450886,,,,,5.1182817134390275,5.703278754310438
23,2.152763774152288,2.7659147453778092,3.781791912742356,4.017983533499912,4.349363024800965,4.349363024800965,4.494725380638901,4.349363024800965,5.208234123606115,,,,,5.208234123606115,5.815071160770421
21,2.1070151189938193,2.562660802029152,3.5400355614814907,3.5867354173314556,4.054100171347301,4.070044539577482,4.555122809638779,4.054100171347301,5.077175875485022,,,,,5.077175875485022,6.043046662219205
20,1.9836889398392694,2.2348923368551654,3.098500416044088,3.098500416044088,3.5867354173314556,3.5867354173314556,4.070044539577482,3.5867354173314556,5.60830159605024,,,,,5.60830159605024,6.276262198765959
25,2.3510693496523127,2.9486614385250194,3.6845821446260114,3.6845821446260114,5.412618398226765,5.412618398226765,5.944395646440588,5.412618398226765,5.838831472375974,,,,,5.944395646440588,6.534850040879951
32,2.952471476781436,3.777582247516797,4.903988075731802,5.412618398226765,5.6015275313892925,5.6015275313892925,5.613058421182288,5.6015275313892925,5.643753082921787,,,,,5.643753082921787,6.648996231495361
30,2.8687524459352813,3.5400355614814907,4.17792779116772,4.548593045090463,4.711667261312688,4.711667261312688,5.077343722160838,4.711667261312688,5.931671558606734,,,,,5.931671558606734,6.656712655160828
36,3.646840620105074,4.17792779116772,4.912460143615729,5.6015275313892925,6.077970599395857,6.077970599395857,6.976782001650811,6.077970599395857,6.128744931652329,,,,,6.976782001650811,7.739944966342269
37,3.667943089406982,4.316450384883469,5.161373724071233,6.827026969195273,6.8288832967387085,6.8288832967387085,7.2125892901223665,6.8288832967387085,7.227563689733422,,,,,7.227563689733422,7.83420370829779
26,2.355318653138581,3.098500416044088,3.927875477379308,4.054100171347301,6.827026969195273,6.827026969195273,7.338832939849956,6.827026969195273,6.849204176244911,,,,,7.338832939849956,7.84072271177715
27,2.357391400182054,3.1810265884246953,4.316450384883469,4.711667261312688,6.95451235325188,6.95451235325188,7.5608991251270306,6.95451235325188,7.030737929898456,,,,,7.5608991251270306,8.34494077588258
41,3.946634641051585,4.903988075731802,5.822638850539981,6.95451235325188,7.599735752614061,7.713371920972584,7.753232795602334,7.8494175526104675,7.98604448136635,,,,,7.98604448136635,8.506481438081275
43,4.006955945982365,4.922437655261612,5.648659740098058,6.8288832967387085,7.127320697733395,7.194264754874163,7.7856691107458325,7.127320697733395,7.276325407667353,,,,,7.7856691107458325,8.559703904568293
17,1.6042266535424923,1.847025871301098,2.9486614385250194,2.9486614385250194,3.3296968369257733,3.3296968369257733,4.29803898361614,3.3296968369257733,4.23389932014809,,7.8646013892142115,,7.8646013892142115,7.8646013892142115,8.68777265119517
1,0.012882041589640009,0.012882041589640009,1.0062068944388405,1.0062068944388405,2.6728457934490137,2.6728457934490137,2.767161364332779,2.6728457934490137,2.715254076651361,2.767161364332779,,2.767161364332779,,7.194264754874163,8.693826587258254
34,3.323435542345368,3.927875477379308,4.922437655261612,5.71884742020844,5.805686696275675,5.805686696275675,6.2377870852468185,5.805686696275675,7.957737820161221,,,,,7.957737820161221,8.784685054470309
31,2.880806608509359,3.6845821446260114,5.097583300326519,6.077970599395857,7.093112475251168,7.093112475251168,8.208019277451262,7.093112475251168,7.375277379687578,,,,,8.208019277451262,9.071589891220881
40,3.8395116584936546,4.885356582839836,6.109600883108033,7.4103631077250744,7.4365137016324825,7.5608991251270306,7.689812526878564,7.4365137016324825,8.562308226253956,,,,,8.562308226253956,9.264341312695752
39,3.836787948769982,4.810870602533321,6.098228286763127,7.381428158887494,7.438041698207439,7.689812526878564,8.996745384391506,7.438041698207439,7.8494175526104675,,,,,8.996745384391506,9.832175060451288
44,4.025196925915311,5.041303482692175,6.2134306936357575,7.4365137016324825,8.08518661875765,8.08518661875765,8.570440726688913,8.08518661875765,8.167769043015786,,,,,8.570440726688913,9.854820816345978
49,4.435113758310161,5.882364859099017,6.74960688112972,8.02926577719407,8.532173803055665,8.555661289775069,8.688761057967888,8.532173803055665,8.915791342265948,,,,,8.915791342265948,9.93671721277489
47,4.294453797148632,5.648659740098058,6.650404325280009,7.599735752614061,9.055793154910367,9.055793154910367,9.163763921195523,9.055793154910367,9.46301896367577,,,,,9.46301896367577,10.074093686141886
42,3.9558362532448283,4.912460143615729,6.042598655519021,7.127320697733395,7.381428158887494,7.381428158887494,8.555661289775069,7.381428158887494,7.913359900489578,,,,,8.555661289775069,10.112632179339466
38,3.6789420957386203,4.5668437281990615,5.041303482692175,5.805686696275675,8.300658786629807,8.300658786629807,8.854856040170498,8.300658786629807,9.156330399139193,,,,,9.156330399139193,10.122487296085788
53,4.738549150100562,6.2134306936357575,7.012204377739369,8.511104501317243,8.83025273087631,8.83025273087631,9.24132872649478,8.83025273087631,9.543406124062322,,,,,9.543406124062322,10.432552029230111
51,4.69243590124314,6.098228286763127,6.890205376404812,8.300658786629807,8.578179713723694,8.578179713723694,8.87090513491405,8.578179713723694,8.78249692904161,,,,,8.87090513491405,10.4413370337955
45,4.194482028392567,5.097583300326519,5.882364859099017,7.093112475251168,7.4103631077250744,7.4103631077250744,7.713371920972584,7.4103631077250744,8.11853334854179,,,,,8.11853334854179,10.524888008169405
50,4.6876449098017385,6.042598655519021,6.882972507223033,8.08518661875765,8.511104501317243,8.511104501317243,8.92932834017205,8.511104501317243,9.018622860364882,,,,,9.018622860364882,10.649400066158254
48,4.345927638569319,5.822638850539981,7.215545324573834,8.83025273087631,9.44247562846862,9.44247562846862,9.580505840872354,9.44247562846862,9.995101638496774,,,,,9.995101638496774,10.771993047492783
57,4.955147209793444,6.882972507223033,7.868318258551254,9.70444305006203,9.793972797693037,9.793972797693037,10.007695940278735,9.793972797693037,10.236296983583632,,,,,10.236296983583632,10.858126613896482
58,4.982673020977897,6.890205376404812,7.499381124683385,8.950801667827783,9.70444305006203,9.70444305006203,10.243220038810458,9.70444305006203,9.957511709812476,,,,,10.243220038810458,10.863727896509488
52,4.7204728993740535,6.109600883108033,7.179217597526339,8.578179713723694,8.950801667827783,8.950801667827783,8.996492173837082,8.950801667827783,10.039625479312189,,,,,10.039625479312189,11.172605774686547
62,5.5590331360751,7.215545324573834,8.388133258128443,10.057583251033424,10.551771504752615,10.551771504752615,10.593692306614603,10.551771504752615,10.652033468465264,,,,,10.652033468465264,11.325970015665218
61,5.364712581640268,7.179217597526339,8.329767792242938,9.924336506295479,10.057583251033424,10.057583251033424,10.706883119015512,10.057583251033424,10.393607934805287,,,,,10.706883119015512,11.326942645608085
60,5.293210494999196,7.028558931996943,7.9497118469849735,9.866479236634401,10.14064210262538,10.14064210262538,10.489869854687537,10.14064210262538,10.266958658755541,,,,,10.489869854687537,11.344807565435902
63,5.6011450591821355,7.499381124683385,8.417817839875438,10.14064210262538,10.48308637034962,10.48308637034962,11.154040647864012,10.48308637034962,10.521179165479808,,,,,11.154040647864012,11.660270339277854
64,5.656902986534568,7.774898415835174,8.727733200779884,10.551771504752615,10.83252696383566,10.83252696383566,10.994230677993114,10.83252696383566,10.956145237236791,,,,,10.994230677993114,11.885596926328915
33,3.1622350748058787,3.781791912742356,4.810870602533321,5.051620965748991,5.329558178713738,5.329558178713738,5.43108100531304,5.329558178713738,5.8309652035010515,5.43108100531304,,5.43108100531304,,10.436474182838683,11.929567466571864
35,3.590677400589819,4.029516348843391,4.885356582839836,5.329558178713738,5.71884742020844,5.71884742020844,5.792676579556014,5.71884742020844,6.665110396546791,5.792676579556014,,5.792676579556014,,11.486870302330814,12.207809971221897
72,6.189378467928092,8.64849905649,9.491494036930549,11.441093207240762,11.457820906607292,11.486870302330814,11.99536345100615,11.457820906607292,12.109121964033559,,,,,12.109121964033559,12.694094179308024
68,5.8664452233316595,7.9497118469849735,9.2119012661658,11.04892295800384,11.899061089920956,11.94798120997488,12.43949477610893,12.109121964033559,12.14014347392195,,,,,12.43949477610893,13.017666976734176
56,4.951086874047884,6.74960688112972,7.774898415835174,9.055793154910367,11.639181203008384,11.639181203008384,12.065041239694395,11.86137132407817,12.598956688686481,,,,,12.598956688686481,13.109421212595274
67,5.749063236724327,7.9252403398929685,9.090841941358113,10.83252696383566,11.235916843780187,11.235916843780187,11.58947481357943,11.235916843780187,12.170099820569972,,,,,12.170099820569972,13.13700800308618
70,5.927516032985907,8.388133258128443,9.482589523781517,11.287456725052541,12.466054217497241,12.466054217497241,12.504001444167804,12.466054217497241,12.557482587927005,,,,,12.557482587927005,13.208313943232584
29,2.8600123261649584,3.3537239932948024,4.5668437281990615,5.002285673730933,5.051620965748991,5.051620965748991,6.0182225465456,5.051620965748991,5.405223332961941,6.0182225465456,10.249862370983344,6.0182225465456,10.249862370983344,11.94798120997488,13.232942052223253
73,6.253608010666656,8.727733200779884,9.661930559297772,11.639181203008384,12.518368373606334,12.518368373606334,12.858604417578086,12.518368373606334,12.685052134913095,,,,,12.858604417578086,13.42585100915886
66,5.678907329127809,7.868318258551254,9.054772973766996,10.812741287039977,11.04892295800384,11.04892295800384,12.047408350946094,11.04892295800384,11.445791003776604,,,,,12.047408350946094,13.469332801608465
65,5.6647068463339165,7.824143913207618,8.64849905649,10.48308637034962,11.287456725052541,11.287456725052541,11.965876393019355,11.287456725052541,11.86137132407817,,,,,11.965876393019355,13.520219586998675
71,6.142157705030111,8.417817839875438,9.48055201804442,11.235916843780187,11.441093207240762,11.441093207240762,12.618635086364893,11.441093207240762,13.048273326289289,,,,,13.048273326289289,13.560922450862225
69,5.870399219387536,8.329767792242938,9.512561033754016,11.457820906607292,11.932040837141322,11.965876393019355,12.666249295530967,12.14014347392195,12.16902990849006,,,,,12.666249295530967,13.664294974237027
75,6.399099517962303,9.090841941358113,10.091557196105988,11.899061089920956,12.686947404708778,12.686947404708778,12.901005684736704,12.686947404708778,12.786509746555916,,,,,12.901005684736704,13.792531349561832
81,6.936453095464974,9.661930559297772,10.503299498453927,12.686947404708778,13.0877048924816,13.0877048924816,13.356088659249897,13.0877048924816,13.104718038013708,,,,,13.356088659249897,13.93317275277232
80,6.748251451808412,9.512561033754016,10.376931191519535,12.600242345116007,12.890378420075068,12.890378420075068,13.457326830930525,12.890378420075068,13.173068672330713,,,,,13.457326830930525,14.039604146848003
28,2.6089725009053506,3.3033597295470027,4.029516348843391,4.349363024800965,5.002285673730933,5.002285673730933,5.2096201289059545,5.002285673730933,5.372065355510705,,12.947845559473278,,12.947845559473278,12.947845559473278,14.080441859065672
76,6.486438395194113,9.2119012661658,10.574722388118996,13.0877048924816,13.315259020639962,13.315259020639962,13.33132415951711,13.315259020639962,13.526985153142732,,,,,13.526985153142732,14.154433107788117
74,6.287823278866583,9.054772973766996,10.340845200534707,12.466054217497241,12.600242345116007,12.600242345116007,13.761011995103317,12.600242345116007,13.040070394343713,,,,,13.761011995103317,14.344165749497346
77,6.494635082317931,9.48055201804442,10.21417235768763,11.932040837141322,13.65897238214592,13.65897238214592,13.761364521831066,13.65897238214592,14.405641269123928,,,,,14.405641269123928,15.895678332845918
83,7.025608794634023,10.21417235768763,11.274080352335954,14.425283400964787,14.543918930818924,14.543918930818924,15.303345699202048,14.543918930818924,15.055835585429618,,,,,15.303345699202048,15.9160106234138
82,7.001994009437188,10.091557196105988,10.48966472443246,12.679865281573951,14.846137181934392,14.846137181934392,15.161156146054696,14.846137181934392,15.194124506581906,,,,,15.194124506581906,15.966415812164769
89,7.661986270204508,10.547906183107017,11.515744975929678,14.543918930818924,14.641614561778198,14.641614561778198,14.780551854110353,14.641614561778198,14.660596562440375,,,,,14.780551854110353,16.235188337801635
59,5.254282627395277,7.012204377739369,7.9252403398929685,9.793972797693037,9.924336506295479,9.924336506295479,10.112493422927795,9.957511709812476,11.141758350594827,10.112493422927795,,10.112493422927795,,14.726836420101339,16.279458292369927
86,7.364469864638776,10.376931191519535,11.17420734527807,13.315259020639962,15.322890907482778,15.322890907482778,15.361037354284607,15.322890907482778,15.559584696817552,,,,,15.559584696817552,16.315690917394225
46,4.221436240675311,5.161373724071233,6.264084474806662,7.438041698207439,8.02926577719407,8.02926577719407,8.29555684279795,8.02926577719407,8.125923068255446,,15.369719919806501,,15.369719919806501,15.369719919806501,16.439197003203418
90,7.746538208264595,10.574722388118996,11.646922418848447,14.846137181934392,15.365338706022754,15.365338706022754,15.832935362556034,15.365338706022754,15.436900926981354,,,,,15.832935362556034,16.444453590201118
54,4.8043744347199215,6.264084474806662,7.028558931996943,8.532173803055665,9.866479236634401,9.866479236634401,10.618243599935942,9.866479236634401,10.082559035021255,10.618243599935942,15.259006772306304,10.618243599935942,15.259006772306304,15.259006772306304,16.453185623375568
78,6.594905065689513,9.482589523781517,10.36481121304009,12.518368373606334,12.679865281573951,12.679865281573951,12.705168329640523,12.679865281573951,13.986608517237674,,,,,13.986608517237674,16.60526700823156
88,7.652552921148592,10.503299498453927,11.752622976051878,15.100665543442823,15.27141055292801,15.27141055292801,15.28551978546521,15.27141055292801,15.390492892587128,,,,,15.390492892587128,16.763381639136025
96,8.25035932582142,11.646922418848447,12.531658253799046,15.488320097982854,15.772851148713722,15.772851148713722,16.222953130556807,15.772851148713722,16.27964598739545,,,,,16.27964598739545,17.226003174395515
99,8.298585345691144,12.217283825237173,13.28624107733993,16.000797345751497,16.386477835275315,16.386477835275315,16.5870980572014,16.386477835275315,16.625733462716678,,,,,16.625733462716678,17.247473612678508
79,6.6584563419428395,9.491494036930549,10.547906183107017,12.890378420075068,14.425283400964787,14.425283400964787,14.62763515833834,14.425283400964787,15.881982863686249,,,,,15.881982863686249,17.338660646336876
84,7.233339307341061,10.340845200534707,11.260967232322505,13.65897238214592,15.100665543442823,15.100665543442823,15.778881276946748,15.100665543442823,15.126974052496763,,,,,15.778881276946748,17.393934307922102
91,7.8023941697826835,11.17420734527807,12.217283825237173,15.27141055292801,16.11040861252328,16.11040861252328,16.46605198047696,16.11040861252328,16.456510097165914,,,,,16.46605198047696,17.548563790457017
97,8.257347489135912,11.666559545257185,12.845931807072514,15.772851148713722,16.000797345751497,16.000797345751497,16.899705057422786,16.000797345751497,16.782706398036478,,,,,16.899705057422786,17.641380764229194
95,8.114363626838516,11.526622419499983,12.52531997886896,15.421525197228027,15.539085997745724,15.539085997745724,16.538558890749474,15.539085997745724,16.746597801734026,,,,,16.746597801734026,17.711481642744356
92,7.883294731590058,11.260967232322505,12.360411813818692,15.365338706022754,15.923014760426996,15.923014760426996,17.338006382191324,15.923014760426996,17.15855391318381,,,,,17.338006382191324,17.89871223055225
93,7.8925218872902,11.274080352335954,12.556360889140079,15.539085997745724,16.716784017318282,16.716784017318282,17.183735233481055,16.716784017318282,16.745972419097672,,,,,17.183735233481055,18.019141798864894
85,7.250543271584803,10.36481121304009,11.526622419499983,14.641614561778198,15.093519284846792,15.093519284846792,15.655675280737572,15.093519284846792,17.48056573111606,,,,,17.48056573111606,18.057698004965914
55,4.853241297317627,6.650404325280009,7.824143913207618,9.44247562846862,10.812741287039977,10.812741287039977,10.980733545387627,10.812741287039977,11.498485506829844,,17.643039631346987,,17.643039631346987,17.643039631346987,18.206950718554012
104,8.751852602500444,12.556360889140079,13.554640293830262,16.716784017318282,17.243035475088554,17.243035475088554,17.49601682028777,17.243035475088554,17.407119675181544,,,,,17.49601682028777,18.342645524696515
100,8.40199619091872,12.343017633911796,13.764176543628484,16.961106390473976,16.993440758054728,16.993440758054728,17.61221962663593,16.993440758054728,17.274929776906152,,,,,17.61221962663593,18.386640877527267
98,8.295641968001167,11.752622976051878,13.033310078550429,15.923014760426996,17.224661727548565,17.224661727548565,17.415157754009012,17.224661727548565,17.730949635859908,,,,,17.730949635859908,18.394094831236078
87,7.561357063361712,10.48966472443246,11.666559545257185,15.093519284846792,15.488320097982854,15.488320097982854,16.071823544804058,15.488320097982854,15.766803787785458,,,,,16.071823544804058,18.42329285582149
106,8.85036737445574,13.033310078550429,14.473174162111842,17.224661727548565,17.500298958305926,17.500298958305926,17.70421186868647,17.500298958305926,17.567306921345814,,,,,17.70421186868647,18.608483205723033
103,8.666425395943675,12.531658253799046,13.549806377317145,16.386477835275315,16.717329737399954,16.717329737399954,18.117520898263646,16.717329737399954,16.964631916296938,,,,,18.117520898263646,18.62516927519321
109,9.02206215800209,13.549806377317145,14.647145707101707,17.243035475088554,17.348556080886933,17.348556080886933,17.76161458979377,17.348556080886933,17.84126366581883,,,,,17.84126366581883,18.88280516918219
112,9.089593083813309,13.727852495642814,14.758840453492654,17.500298958305926,18.25709699305618,18.25709699305618,18.317385682493477,18.25709699305618,18.36685919322065,,,,,18.36685919322065,19.062833054302782
110,9.042142848396002,13.554640293830262,14.752987045913185,17.348556080886933,17.560401774056444,17.560401774056444,18.075375055679306,17.560401774056444,18.765330141313235,,,,,18.765330141313235,19.39856013330433
102,8.611291826639102,12.52531997886896,13.726619315660692,16.717329737399954,16.961106390473976,16.961106390473976,17.173717459199963,16.961106390473976,17.18599837054286,,,,,17.18599837054286,19.592879704639483
101,8.488930057668409,12.360411813818692,13.528655006628691,16.11040861252328,16.77316393440338,16.77316393440338,16.82647238265084,16.77316393440338,18.65484069447313,,,,,18.65484069447313,19.82631356866139
105,8.831461017245585,12.845931807072514,13.727852495642814,16.77316393440338,17.016759941075843,17.016759941075843,17.581030014137138,17.016759941075843,19.404206509745727,,,,,19.404206509745727,19.97461853836568
111,9.065477245649907,13.726619315660692,14.82216464601414,17.560401774056444,17.94051381459373,17.94051381459373,18.517426077205183,17.94051381459373,18.95600677316953,,,,,18.95600677316953,20.12299124743709
114,9.217769745004516,14.12418836297312,15.129967255551668,18.25709699305618,18.58166500911678,18.58166500911678,18.74022842047115,18.76830455796906,18.8924353032557,,,,,18.8924353032557,20.166365764594435
115,9.222466899014348,14.431991877421474,15.420945656834308,18.33799522228838,18.419580282768184,18.419580282768184,19.03014437654916,18.419580282768184,19.38542974382782,,,,,19.38542974382782,20.302550579392253
122,9.67330403269034,15.129967255551668,16.046617710092992,18.68372584157645,18.71533581765908,18.71533581765908,19.66701019111402,18.9162178658461,19.316241656323946,,,,,19.66701019111402,20.34141095609235
118,9.444645930777575,14.752987045913185,15.85349168837211,18.44059858671725,18.575371852647653,18.575371852647653,19.104061341796182,18.765330141313235,18.9162178658461,,,,,19.104061341796182,20.36339110630134
124,9.848140944524909,15.420945656834308,16.346402223633497,18.866156117841705,19.16610696436445,19.16610696436445,19.322188120730196,19.47825228315068,19.567976842224507,,,,,19.567976842224507,20.592282852509847
123,9.695212047233777,15.283040733934067,16.32025251570827,18.81337583486111,18.989386228959027,18.989386228959027,19.022191575927085,19.316241656323946,19.695971623927125,,,,,19.695971623927125,20.630920931943443
116,9.33098048132274,14.473174162111842,15.283040733934067,18.321308002717675,19.076453740134802,19.076453740134802,19.629665477588375,19.387023154336898,19.47825228315068,,,,,19.629665477588375,20.631128689663107
121,9.616194399923211,14.822550350044239,15.953711714525564,18.58166500911678,18.68372584157645,18.68372584157645,19.40158689016569,18.8924353032557,20.087739382929346,,,,,20.087739382929346,20.675502940887025
113,9.146878831460194,13.764176543628484,14.822550350044239,17.94051381459373,18.321308002717675,18.321308002717675,18.41229448320012,18.321308002717675,18.76830455796906,,,,,18.76830455796906,20.67661746424599
119,9.557322445395963,14.758840453492654,16.05727728824674,18.71533581765908,19.017811319685343,19.017811319685343,19.6431573984119,19.38542974382782,19.87086858002459,,,,,19.87086858002459,20.74506920370738
133,10.7046563695586,16.466204278304556,17.195703149022034,19.514914753319392,19.57561160957953,19.57561160957953,20.176638590171436,19.62260432878137,19.87484464658911,,,,,20.176638590171436,20.75598620706213
130,10.362345743539866,16.05727728824674,16.958375829255328,19.16610696436445,19.382411821316005,19.382411821316005,19.898839085221905,19.542553817306413,19.62260432878137,,,,,19.898839085221905,20.78990931870141
108,9.002427940192177,13.528655006628691,14.12418836297312,16.993440758054728,18.33799522228838,18.33799522228838,18.380323542117626,18.33799522228838,19.387023154336898,,,,,19.387023154336898,20.82642014834374
125,9.930784806389262,15.56620152247289,16.466204278304556,18.989386228959027,19.646471240045063,19.646471240045063,19.830719026039862,19.695971623927125,20.061594432764142,,,,,20.061594432764142,20.973529664972382
132,10.5321397939613,16.346402223633497,17.34769421074938,19.57561160957953,19.715807379505414,19.715807379505414,20.192048276387247,19.87086858002459,20.233538305595285,,,,,20.233538305595285,21.102602386949183
128,10.032864762109776,15.953711714525564,16.690971324522167,19.076453740134802,19.15577997493998,19.15577997493998,19.324817318323912,19.404206509745727,19.542553817306413,,,,,19.542553817306413,21.13695886508888
135,10.873108682731726,16.690971324522167,17.609797758326486,19.715807379505414,20.4210499307971,20.4210499307971,20.751637282775214,20.4210499307971,20.689576975538955,,,,,20.751637282775214,21.262896155734122
140,11.20656186869058,17.195703149022034,18.4656108217046,20.465101623129936,20.664313935105504,20.664313935105504,20.743898340826124,20.689576975538955,20.8151733481454,,,,,20.8151733481454,21.324170804817555
131,10.498794373935498,16.32025251570827,17.14389879735669,19.382411821316005,19.514914753319392,19.514914753319392,19.776767467414235,19.582361452814833,19.95646850998227,,,,,19.95646850998227,21.577909354150503
94,7.994755097667145,11.515744975929678,12.343017633911796,15.322890907482778,15.421525197228027,15.421525197228027,15.428259944474132,15.421525197228027,15.838654645134248,15.428259944474132,20.985289577009883,15.428259944474132,20.985289577009883,20.985289577009883,21.590268590525486
129,10.282870204598606,16.046617710092992,17.16113238183387,19.46666032469483,19.80824299911996,19.80824299911996,20.09490862638518,19.87484464658911,21.048747544227716,,,,,21.048747544227716,21.59229219377576
117,9.361667739415767,14.647145707101707,15.56620152247289,18.419580282768184,18.44059858671725,18.44059858671725,18.60945746273452,18.65484069447313,19.06850632844026,,,,,19.06850632844026,21.6520139481764
126,9.959432656566102,15.85349168837211,16.633805882320555,19.017811319685343,19.844128955967786,19.844128955967786,20.207956628340657,19.95646850998227,20.915221581800775,,,,,20.915221581800775,21.710032657195207
142,11.731374755951892,17.562356018118948,18.39299965595239,20.4210499307971,20.752204779692416,20.752204779692416,21.253977260644024,20.915221581800775,21.177833993689635,,,,,21.253977260644024,21.856989376842105
137,11.028372782822478,16.958375829255328,17.928662682253883,19.844128955967786,20.31581227098993,20.31581227098993,20.508948308427176,20.31581227098993,21.214606737238228,,,,,21.214606737238228,22.249476030138936
136,11.017261519255362,16.93671409816297,17.74362880458137,19.80824299911996,20.169516282336563,20.169516282336563,21.373681768459583,20.169516282336563,20.571530204351077,,,,,21.373681768459583,22.515320522341916
127,10.006460746287754,15.911426538713922,16.93671409816297,19.15577997493998,19.46666032469483,19.46666032469483,19.83637210784647,19.567976842224507,19.582361452814833,,,,,19.83637210784647,22.55110183632841
107,8.97775453504325,13.28624107733993,14.431991877421474,17.016759941075843,18.866156117841705,18.866156117841705,18.988624446156557,19.06850632844026,21.151904069500986,,,,,21.151904069500986,22.58122438506522
146,12.201778366695956,17.999756496652132,19.086076651884703,21.014301635897823,21.05262657822945,21.05262657822945,21.737285877757806,21.05262657822945,21.375212411619835,,,,,21.737285877757806,22.60322306004973
144,11.989531407122703,17.74362880458137,18.746477696538637,20.664547233257178,21.197080627666665,21.197080627666665,21.33096681008684,21.197080627666665,21.88862309984972,,,,,21.88862309984972,22.74034108017806
141,11.443274725217135,17.34769421074938,18.451985421753953,20.43811566027686,20.465101623129936,20.465101623129936,21.768470771329504,20.571530204351077,21.55473806279925,,,,,21.768470771329504,22.960947316168376
